order_item_id,order_id,created_at,customer_id,channel_id,sku,item_name,quantity,unit_price,cost_price,status,promo_label,unit_price_num,created_ts,date,year_month,is_blank_sku,is_ghost_sku,is_excluded,is_canceled,is_reversal,is_sale,is_counted,line_gmv,line_cogs
ITEM-11485,ORD-2039,2025-07-05 19:24:00,CUST-0093,CH-MP-A,SKU-GRD-001,Flat-Burr Grinder 64mm,1,31862,18500,delivered,,31862.0,2025-07-05 19:24:00,2025-07-05,2025-07,False,False,False,False,False,True,True,31862.0,18500
ITEM-11486,ORD-2039,2025-07-05 11:06:00,CUST-0093,CH-MP-A,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,660,320,delivered,,660.0,2025-07-05 11:06:00,2025-07-05,2025-07,False,False,False,False,False,True,True,660.0,320
ITEM-11487,ORD-2040,2025-07-05 14:41:00,CUST-0221,CH-OWN,SKU-GRD-003,Hand Grinder Titanium,1,7800,4200,delivered,,7800.0,2025-07-05 14:41:00,2025-07-05,2025-07,False,False,False,False,False,True,True,7800.0,4200
ITEM-11488,ORD-2041,2025-07-05 10:10:00,CUST-0385,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,1398,680,delivered,,1398.0,2025-07-05 10:10:00,2025-07-05,2025-07,False,False,False,False,False,True,True,1398.0,680
ITEM-11489,ORD-2042,2025-07-05 10:11:00,CUST-0007,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,1,59857,38000,delivered,,59857.0,2025-07-05 10:11:00,2025-07-05,2025-07,False,False,False,False,False,True,True,59857.0,38000
ITEM-11490,ORD-2043,2025-07-05 21:11:00,CUST-0094,CH-MP-B,SKU-GRD-001,Flat-Burr Grinder 64mm,1,31722,18500,delivered,,31722.0,2025-07-05 21:11:00,2025-07-05,2025-07,False,False,False,False,False,True,True,31722.0,18500
ITEM-11491,ORD-2043,05/07/2025 17:56  ,CUST-0094,CH-MP-B,SKU-GRD-002,Conical-Burr Grinder,1,20067,12000,delivered,,20067.0,2025-07-05 17:56:00,2025-07-05,2025-07,False,False,False,False,False,True,True,20067.0,12000
ITEM-11492,ORD-2043,2025-07-05 13:06:00,CUST-0094,CH-MP-B,SKU-TMP-001,58mm Tamper Steel,1,1624,780,delivered,,1624.0,2025-07-05 13:06:00,2025-07-05,2025-07,False,False,False,False,False,True,True,1624.0,780
ITEM-11493,ORD-2044,2025-07-05 16:59:00,CUST-0266,CH-MP-A,SKU-KTL-001,Variable-Temp Gooseneck Kettle,2,6898,3800,delivered,,6898.0,2025-07-05 16:59:00,2025-07-05,2025-07,False,False,False,False,False,True,True,13796.0,7600
ITEM-11494,ORD-2045,2025-07-05 12:52:00,CUST-0230,CH-OWN,SKU-ESP-003,Semi-Auto Espresso Machine,1,45000,28000,delivered,,45000.0,2025-07-05 12:52:00,2025-07-05,2025-07,False,False,False,False,False,True,True,45000.0,28000
ITEM-11495,ORD-2046,2025-07-05 14:58:00,CUST-0022,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,567,280,delivered,,567.0,2025-07-05 14:58:00,2025-07-05,2025-07,False,False,False,False,False,True,True,567.0,280
ITEM-11496,ORD-2046,2025-07-05 17:41:00,CUST-0022,CH-MP-A,SKU-FLT-002,Paper Filter V60 500ct-Pack,1,664,340,delivered,,664.0,2025-07-05 17:41:00,2025-07-05,2025-07,False,False,False,False,False,True,True,664.0,340
ITEM-11497,ORD-2047,2025-07-05 16:01:00,CUST-0230,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,2790,1400,delivered,,2790.0,2025-07-05 16:01:00,2025-07-05,2025-07,False,False,False,False,False,True,True,2790.0,1400
ITEM-11498,ORD-2048,05/07/2025 09:12  ,CUST-0248,CH-MP-B,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,868,420,delivered,,868.0,2025-07-05 09:12:00,2025-07-05,2025-07,False,False,False,False,False,True,True,868.0,420
ITEM-11499,ORD-2049,2025-07-05 09:19:00,CUST-0301,CH-MP-B,SKU-GRD-003,Hand Grinder Titanium,1,7637,4200,delivered,,7637.0,2025-07-05 09:19:00,2025-07-05,2025-07,False,False,False,False,False,True,True,7637.0,4200
ITEM-11500,ORD-2050,2025-07-06 09:58:00,CUST-0351,CH-OWN,SKU-CLN-002,Backflush Detergent 500g,1,450,220,delivered,,450.0,2025-07-06 09:58:00,2025-07-06,2025-07,False,False,False,False,False,True,True,450.0,220
ITEM-11501,ORD-2050,2025-07-06 12:45:00,CUST-0351,CH-OWN,SKU-GRD-003,Hand Grinder Titanium,1,7800,4200,delivered,,7800.0,2025-07-06 12:45:00,2025-07-06,2025-07,False,False,False,False,False,True,True,7800.0,4200
ITEM-11502,ORD-2051,2025-07-06 10:59:00,CUST-0254,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,2,58932,38000,delivered,,58932.0,2025-07-06 10:59:00,2025-07-06,2025-07,False,False,False,False,False,True,True,117864.0,76000
ITEM-11503,ORD-2052,2025-07-06 22:25:00,CUST-0338,CH-OWN,SKU-GRD-003,Hand Grinder Titanium,1,"฿7,800",4200,delivered,,7800.0,2025-07-06 22:25:00,2025-07-06,2025-07,False,False,False,False,False,True,True,7800.0,4200
ITEM-11504,ORD-2052,06/07/2025 19:16  ,CUST-0338,CH-OWN,SKU-TMP-002,53mm Tamper Steel,1,1590,720,delivered,,1590.0,2025-07-06 19:16:00,2025-07-06,2025-07,False,False,False,False,False,True,True,1590.0,720
ITEM-11505,ORD-2053,2025-07-06 15:44:00,CUST-0293,CH-MP-B,SKU-FRT-001,Milk Frothing Pitcher 600ml,2,865,420,canceled,,865.0,2025-07-06 15:44:00,2025-07-06,2025-07,False,False,False,True,False,True,False,1730.0,840
ITEM-11506,ORD-2053,2025-07-06 12:52:00,CUST-0293,CH-MP-B,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6556,3800,canceled,,6556.0,2025-07-06 12:52:00,2025-07-06,2025-07,False,False,False,True,False,True,False,6556.0,3800
ITEM-11507,ORD-2054,2025-07-06 10:07:00,CUST-0006,CH-MP-B,SKU-DIS-001,WDT Distribution Tool,1,965,450,delivered,,965.0,2025-07-06 10:07:00,2025-07-06,2025-07,False,False,False,False,False,True,True,965.0,450
ITEM-11508,ORD-2055,2025-07-06 13:34:00,CUST-0035,CH-MP-A,SKU-SCL-001,Precision Coffee Scale 2kg,1,3713,2100,canceled,,3713.0,2025-07-06 13:34:00,2025-07-06,2025-07,False,False,False,True,False,True,False,3713.0,2100
ITEM-11509,ORD-2056,06/07/2025 11:33  ,CUST-0134,CH-MP-A,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6654,3800,canceled,,6654.0,2025-07-06 11:33:00,2025-07-06,2025-07,False,False,False,True,False,True,False,6654.0,3800
ITEM-11510,ORD-2057,2025-07-06 12:27:00,CUST-0056,CH-MP-A,SKU-TMP-002,53mm Tamper Steel,1,1559,720,delivered,,1559.0,2025-07-06 12:27:00,2025-07-06,2025-07,False,False,False,False,False,True,True,1559.0,720
ITEM-11511,ORD-2058,07/07/2025 11:21  ,CUST-0394,CH-MP-A,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6509,3800,delivered,Double-7 July,6509.0,2025-07-07 11:21:00,2025-07-07,2025-07,False,False,False,False,False,True,True,6509.0,3800
ITEM-11512,ORD-2058,2025-07-07 19:03:00,CUST-0394,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,1339,680,delivered,Double-7 July,1339.0,2025-07-07 19:03:00,2025-07-07,2025-07,False,False,False,False,False,True,True,1339.0,680
ITEM-11513,ORD-2059,2025-07-07 16:04:00,CUST-0150,CH-MP-B,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,5808,3800,delivered,Double-7 July,5808.0,2025-07-07 16:04:00,2025-07-07,2025-07,False,False,False,False,False,True,True,5808.0,3800
ITEM-11514,ORD-2060,2025-07-07 17:01:00,CUST-0148,CH-MP-B,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,584,320,delivered,Double-7 July,584.0,2025-07-07 17:01:00,2025-07-07,2025-07,False,False,False,False,False,True,True,584.0,320
ITEM-11515,ORD-2061,2025-07-07 09:52:00,CUST-0165,CH-MP-A,SKU-GRD-001,Flat-Burr Grinder 64mm,1,30371,18500,delivered,Double-7 July,30371.0,2025-07-07 09:52:00,2025-07-07,2025-07,False,False,False,False,False,True,True,30371.0,18500
ITEM-11516,ORD-2062,2025-07-07 18:41:00,CUST-0115,CH-OWN,SKU-FLT-001,Paper Filter V60 100ct,2,153,85,delivered,Double-7 July,153.0,2025-07-07 18:41:00,2025-07-07,2025-07,False,False,False,False,False,True,True,306.0,170
ITEM-11517,ORD-2063,2025-07-07 11:29:00,CUST-0199,CH-MP-B,SKU-CLN-001,Espresso Machine Cleaner 900g,1,473,280,delivered,Double-7 July,473.0,2025-07-07 11:29:00,2025-07-07,2025-07,False,False,False,False,False,True,True,473.0,280
ITEM-11518,ORD-2063,07/07/2025 11:24  ,CUST-0199,CH-MP-B,SKU-SCL-001,Precision Coffee Scale 2kg,1,3527,2100,delivered,Double-7 July,3527.0,2025-07-07 11:24:00,2025-07-07,2025-07,False,False,False,False,False,True,True,3527.0,2100
ITEM-11519,ORD-2064,2025-07-07 17:54:00,CUST-0189,CH-MP-B,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,784,420,delivered,Double-7 July,784.0,2025-07-07 17:54:00,2025-07-07,2025-07,False,False,False,False,False,True,True,784.0,420
ITEM-11520,ORD-2065,2025-07-07 14:21:00,CUST-0321,CH-MP-A,SKU-PRT-001,Bottomless Portafilter 58mm,1,2464,1400,delivered,Double-7 July,2464.0,2025-07-07 14:21:00,2025-07-07,2025-07,False,False,False,False,False,True,True,2464.0,1400
ITEM-11521,ORD-2065,2025-07-07 12:45:00,CUST-0321,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,1220,680,delivered,Double-7 July,1220.0,2025-07-07 12:45:00,2025-07-07,2025-07,False,False,False,False,False,True,True,1220.0,680
ITEM-11522,ORD-2065,07/07/2025 18:23  ,CUST-0321,CH-MP-A,SKU-DIS-001,WDT Distribution Tool,1,810,450,delivered,Double-7 July,810.0,2025-07-07 18:23:00,2025-07-07,2025-07,False,False,False,False,False,True,True,810.0,450
ITEM-11523,ORD-2066,2025-07-07 19:28:00,CUST-0392,CH-OWN,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,826,420,delivered,Double-7 July,826.0,2025-07-07 19:28:00,2025-07-07,2025-07,False,False,False,False,False,True,True,826.0,420
ITEM-11524,ORD-2067,2025-07-07 15:59:00,CUST-0397,CH-OWN,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,5983,3800,delivered,Double-7 July,5983.0,2025-07-07 15:59:00,2025-07-07,2025-07,False,False,False,False,False,True,True,5983.0,3800
ITEM-11525,ORD-2068,2025-07-07 18:49:00,CUST-0227,CH-MP-A,SKU-FLT-002,Paper Filter V60 500ct-Pack,1,627,340,delivered,Double-7 July,627.0,2025-07-07 18:49:00,2025-07-07,2025-07,False,False,False,False,False,True,True,627.0,340
ITEM-11526,ORD-2069,07/07/2025 14:39  ,CUST-0102,CH-MP-A,SKU-KTL-002,Stovetop Gooseneck Kettle,2,2233,1200,delivered,Double-7 July,2233.0,2025-07-07 14:39:00,2025-07-07,2025-07,False,False,False,False,False,True,True,4466.0,2400
ITEM-11527,ORD-2070,2025-07-07 22:55:00,CUST-0377,CH-MP-B,SKU-GRD-001,Flat-Burr Grinder 64mm,1,29988,18500,delivered,Double-7 July,29988.0,2025-07-07 22:55:00,2025-07-07,2025-07,False,False,False,False,False,True,True,29988.0,18500
ITEM-11528,ORD-2071,2025-07-07 18:58:00,CUST-0161,CH-OWN,SKU-GRD-002,Conical-Burr Grinder,1,18981,12000,canceled,Double-7 July,18981.0,2025-07-07 18:58:00,2025-07-07,2025-07,False,False,False,True,False,True,False,18981.0,12000
ITEM-11529,ORD-2072,2025-07-07 11:10:00,CUST-0229,CH-MP-B,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,738,420,delivered,Double-7 July,738.0,2025-07-07 11:10:00,2025-07-07,2025-07,False,False,False,False,False,True,True,738.0,420
ITEM-11530,ORD-2073,2025-07-07 12:07:00,CUST-0317,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,฿535,280,delivered,Double-7 July,535.0,2025-07-07 12:07:00,2025-07-07,2025-07,False,False,False,False,False,True,True,535.0,280
ITEM-11531,ORD-2074,07/07/2025 18:44  ,CUST-0228,CH-MP-A,SKU-TMP-002,53mm Tamper Steel,1,1396,720,delivered,Double-7 July,1396.0,2025-07-07 18:44:00,2025-07-07,2025-07,False,False,False,False,False,True,True,1396.0,720
ITEM-11532,ORD-2075,07/07/2025 14:05  ,CUST-0226,CH-MP-B,SKU-ESP-001,Dual-Boiler Espresso Machine,1,"฿50,096",38000,returned,Double-7 July,50096.0,2025-07-07 14:05:00,2025-07-07,2025-07,False,False,False,False,False,True,True,50096.0,38000
ITEM-11533,ORD-2075,2025-07-14 14:05:00,CUST-0226,CH-MP-B,SKU-ESP-001,Dual-Boiler Espresso Machine,-1,"฿50,096",38000,reversal,,50096.0,2025-07-14 14:05:00,2025-07-14,2025-07,False,False,False,False,True,False,True,-50096.0,-38000
ITEM-11534,ORD-2076,2025-07-07 21:05:00,CUST-0347,CH-MP-A,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6223,3800,canceled,Double-7 July,6223.0,2025-07-07 21:05:00,2025-07-07,2025-07,False,False,False,True,False,True,False,6223.0,3800
ITEM-11535,ORD-2077,07/07/2025 17:57  ,CUST-0254,CH-MP-A,SKU-PRT-001,Bottomless Portafilter 58mm,1,2544,1400,delivered,Double-7 July,2544.0,2025-07-07 17:57:00,2025-07-07,2025-07,False,False,False,False,False,True,True,2544.0,1400
ITEM-11536,ORD-2077,2025-07-07 12:44:00,CUST-0254,CH-MP-A,SKU-GRD-003,Hand Grinder Titanium,1,6350,4200,delivered,Double-7 July,6350.0,2025-07-07 12:44:00,2025-07-07,2025-07,False,False,False,False,False,True,True,6350.0,4200
ITEM-11537,ORD-2078,2025-07-07 22:59:00,CUST-0222,CH-MP-A,SKU-DIS-001,WDT Distribution Tool,1,891,450,delivered,Double-7 July,891.0,2025-07-07 22:59:00,2025-07-07,2025-07,False,False,False,False,False,True,True,891.0,450
ITEM-11538,ORD-2079,2025-07-07 20:24:00,CUST-0010,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,557,280,delivered,Double-7 July,557.0,2025-07-07 20:24:00,2025-07-07,2025-07,False,False,False,False,False,True,True,557.0,280
ITEM-11539,ORD-2080,07/07/2025 13:05  ,CUST-0218,CH-MP-A,SKU-TMP-001,58mm Tamper Steel,1,1430,780,delivered,Double-7 July,1430.0,2025-07-07 13:05:00,2025-07-07,2025-07,False,False,False,False,False,True,True,1430.0,780
ITEM-11540,ORD-2081,2025-07-07 12:04:00,CUST-0044,CH-OWN,SKU-CLN-002,Backflush Detergent 500g,1,฿418,220,delivered,Double-7 July,418.0,2025-07-07 12:04:00,2025-07-07,2025-07,False,False,False,False,False,True,True,418.0,220
ITEM-11541,ORD-2081,2025-07-07 10:55:00,CUST-0044,CH-OWN,SKU-GRD-001,Flat-Burr Grinder 64mm,1,27654,18500,delivered,Double-7 July,27654.0,2025-07-07 10:55:00,2025-07-07,2025-07,False,False,False,False,False,True,True,27654.0,18500
ITEM-11542,ORD-2082,07/07/2025 16:40  ,CUST-0378,CH-OWN,SKU-BAG-001,Coffee Storage Vault 1kg,2,1241,680,delivered,Double-7 July,1241.0,2025-07-07 16:40:00,2025-07-07,2025-07,False,False,False,False,False,True,True,2482.0,1360
ITEM-11543,ORD-2082,2025-07-07 20:08:00,CUST-0378,CH-OWN,SKU-ESP-003,Semi-Auto Espresso Machine,1,42035,28000,delivered,Double-7 July,42035.0,2025-07-07 20:08:00,2025-07-07,2025-07,False,False,False,False,False,True,True,42035.0,28000
ITEM-11544,ORD-2083,2025-07-08 19:33:00,CUST-0368,CH-OWN,SKU-KTL-002,Stovetop Gooseneck Kettle,1,2021,1200,delivered,Double-7 July,2021.0,2025-07-08 19:33:00,2025-07-08,2025-07,False,False,False,False,False,True,True,2021.0,1200
ITEM-11545,ORD-2084,2025-07-08 22:03:00,CUST-0363,CH-OWN,SKU-GRD-003,Hand Grinder Titanium,1,6554,4200,delivered,Double-7 July,6554.0,2025-07-08 22:03:00,2025-07-08,2025-07,False,False,False,False,False,True,True,6554.0,4200
ITEM-11546,ORD-2085,2025-07-08 10:44:00,CUST-0041,CH-MP-A,SKU-GRD-002,Conical-Burr Grinder,1,18137,12000,delivered,Double-7 July,18137.0,2025-07-08 10:44:00,2025-07-08,2025-07,False,False,False,False,False,True,True,18137.0,12000
ITEM-11547,ORD-2086,2025-07-08 17:40:00,CUST-0165,CH-OWN,SKU-TMP-002,53mm Tamper Steel,1,1369,720,delivered,Double-7 July,1369.0,2025-07-08 17:40:00,2025-07-08,2025-07,False,False,False,False,False,True,True,1369.0,720
ITEM-11548,ORD-2087,08/07/2025 16:22  ,CUST-0177,CH-MP-B,SKU-SCL-001,Precision Coffee Scale 2kg,1,"฿3,518",2100,delivered,Double-7 July,3518.0,2025-07-08 16:22:00,2025-07-08,2025-07,False,False,False,False,False,True,True,3518.0,2100
ITEM-11549,ORD-2088,08/07/2025 18:49  ,CUST-0387,CH-OWN,SKU-DIS-001,WDT Distribution Tool,1,829,450,delivered,Double-7 July,829.0,2025-07-08 18:49:00,2025-07-08,2025-07,False,False,False,False,False,True,True,829.0,450
ITEM-11550,ORD-2089,2025-07-08 16:19:00,CUST-0349,CH-MP-B,SKU-FLT-002,Paper Filter V60 500ct-Pack,1,578,340,delivered,Double-7 July,578.0,2025-07-08 16:19:00,2025-07-08,2025-07,False,False,False,False,False,True,True,578.0,340
ITEM-11551,ORD-2089,2025-07-08 18:10:00,CUST-0349,CH-MP-B,SKU-SCL-001,Precision Coffee Scale 2kg,1,3040,2100,delivered,Double-7 July,3040.0,2025-07-08 18:10:00,2025-07-08,2025-07,False,False,False,False,False,True,True,3040.0,2100
ITEM-11552,ORD-2089,08/07/2025 21:54  ,CUST-0349,CH-MP-B,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,607,320,delivered,Double-7 July,607.0,2025-07-08 21:54:00,2025-07-08,2025-07,False,False,False,False,False,True,True,607.0,320
ITEM-11553,ORD-2090,08/07/2025 14:24  ,CUST-0238,CH-MP-B,SKU-TMP-002,53mm Tamper Steel,1,1504,720,delivered,Double-7 July,1504.0,2025-07-08 14:24:00,2025-07-08,2025-07,False,False,False,False,False,True,True,1504.0,720
ITEM-11554,ORD-2091,2025-07-08 09:25:00,CUST-0205,CH-MP-A,SKU-GRD-003,Hand Grinder Titanium,1,6303,4200,delivered,Double-7 July,6303.0,2025-07-08 09:25:00,2025-07-08,2025-07,False,False,False,False,False,True,True,6303.0,4200
ITEM-11555,ORD-2092,2025-07-08 12:31:00,CUST-0102,CH-MP-A,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,731,420,delivered,Double-7 July,731.0,2025-07-08 12:31:00,2025-07-08,2025-07,False,False,False,False,False,True,True,731.0,420
ITEM-11556,ORD-2093,2025-07-08 20:30:00,CUST-0223,CH-OWN,SKU-ESP-002,Single-Boiler Espresso Machine,2,"฿35,495",22000,delivered,Double-7 July,35495.0,2025-07-08 20:30:00,2025-07-08,2025-07,False,False,False,False,False,True,True,70990.0,44000
ITEM-11557,ORD-2094,2025-07-08 19:19:00,CUST-0266,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,2521,1400,delivered,Double-7 July,2521.0,2025-07-08 19:19:00,2025-07-08,2025-07,False,False,False,False,False,True,True,2521.0,1400
ITEM-11558,ORD-2094,2025-07-08 13:21:00,CUST-0266,CH-OWN,SKU-CLN-001,Espresso Machine Cleaner 900g,1,549,280,delivered,Double-7 July,549.0,2025-07-08 13:21:00,2025-07-08,2025-07,False,False,False,False,False,True,True,549.0,280
ITEM-11559,ORD-2095,08/07/2025 20:14  ,CUST-0066,CH-MP-A,SKU-ESP-003,Semi-Auto Espresso Machine,2,41088,28000,delivered,Double-7 July,41088.0,2025-07-08 20:14:00,2025-07-08,2025-07,False,False,False,False,False,True,True,82176.0,56000
ITEM-11560,ORD-2095,2025-07-08 16:50:00,CUST-0066,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,2,53004,38000,delivered,Double-7 July,53004.0,2025-07-08 16:50:00,2025-07-08,2025-07,False,False,False,False,False,True,True,106008.0,76000
ITEM-11561,ORD-2095,2025-07-08 11:20:00,CUST-0066,CH-MP-A,SKU-DIS-001,WDT Distribution Tool,1,822,450,delivered,Double-7 July,822.0,2025-07-08 11:20:00,2025-07-08,2025-07,False,False,False,False,False,True,True,822.0,450
ITEM-11562,ORD-2096,2025-07-08 17:56:00,CUST-0118,CH-MP-B,SKU-KTL-002,Stovetop Gooseneck Kettle,1,2110,1200,delivered,Double-7 July,2110.0,2025-07-08 17:56:00,2025-07-08,2025-07,False,False,False,False,False,True,True,2110.0,1200
ITEM-11563,ORD-2097,2025-07-08 13:04:00,CUST-0320,CH-MP-A,SKU-DIS-001,WDT Distribution Tool,2,808,450,delivered,Double-7 July,808.0,2025-07-08 13:04:00,2025-07-08,2025-07,False,False,False,False,False,True,True,1616.0,900
ITEM-11564,ORD-2098,2025-07-08 14:52:00,CUST-0395,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,34827,22000,delivered,Double-7 July,34827.0,2025-07-08 14:52:00,2025-07-08,2025-07,False,False,False,False,False,True,True,34827.0,22000
ITEM-11565,ORD-2099,08/07/2025 19:12  ,CUST-0140,CH-OWN,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,599,320,delivered,Double-7 July,599.0,2025-07-08 19:12:00,2025-07-08,2025-07,False,False,False,False,False,True,True,599.0,320
ITEM-11566,ORD-2100,2025-07-08 15:27:00,CUST-0062,CH-MP-A,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6033,3800,delivered,Double-7 July,6033.0,2025-07-08 15:27:00,2025-07-08,2025-07,False,False,False,False,False,True,True,6033.0,3800
ITEM-11567,ORD-2101,2025-07-08 14:29:00,CUST-0153,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,1,52910,38000,delivered,Double-7 July,52910.0,2025-07-08 14:29:00,2025-07-08,2025-07,False,False,False,False,False,True,True,52910.0,38000
ITEM-11568,ORD-2102,2025-07-08 16:17:00,CUST-0229,CH-MP-B,SKU-BAG-001,Coffee Storage Vault 1kg,2,1309,680,delivered,Double-7 July,1309.0,2025-07-08 16:17:00,2025-07-08,2025-07,False,False,False,False,False,True,True,2618.0,1360
ITEM-11569,ORD-2103,2025-07-09 14:53:00,CUST-0066,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,32950,22000,delivered,Double-7 July,32950.0,2025-07-09 14:53:00,2025-07-09,2025-07,False,False,False,False,False,True,True,32950.0,22000
ITEM-11570,ORD-2104,2025-07-09 13:20:00,CUST-0322,CH-MP-B,SKU-GRD-003,Hand Grinder Titanium,1,6431,4200,delivered,Double-7 July,6431.0,2025-07-09 13:20:00,2025-07-09,2025-07,False,False,False,False,False,True,True,6431.0,4200
ITEM-11571,ORD-2105,2025-07-09 10:33:00,CUST-0262,CH-MP-A,SKU-GRD-002,Conical-Burr Grinder,1,17030,12000,delivered,Double-7 July,17030.0,2025-07-09 10:33:00,2025-07-09,2025-07,False,False,False,False,False,True,True,17030.0,12000
ITEM-11572,ORD-2106,2025-07-09 09:33:00,CUST-0048,CH-OWN,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,648,320,delivered,Double-7 July,648.0,2025-07-09 09:33:00,2025-07-09,2025-07,False,False,False,False,False,True,True,648.0,320
ITEM-11573,ORD-2106,2025-07-09 10:52:00,CUST-0048,CH-OWN,SKU-ESP-003,Semi-Auto Espresso Machine,1,38061,28000,delivered,Double-7 July,38061.0,2025-07-09 10:52:00,2025-07-09,2025-07,False,False,False,False,False,True,True,38061.0,28000
ITEM-11574,ORD-2106,2025-07-09 12:15:00,CUST-0048,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,2,2331,1400,delivered,Double-7 July,2331.0,2025-07-09 12:15:00,2025-07-09,2025-07,False,False,False,False,False,True,True,4662.0,2800
ITEM-11575,ORD-2107,2025-07-09 11:55:00,CUST-0013,CH-MP-A,SKU-KTL-002,Stovetop Gooseneck Kettle,1,2201,1200,delivered,Double-7 July,2201.0,2025-07-09 11:55:00,2025-07-09,2025-07,False,False,False,False,False,True,True,2201.0,1200
ITEM-11576,ORD-2107,2025-07-09 15:01:00,CUST-0013,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,526,280,delivered,Double-7 July,526.0,2025-07-09 15:01:00,2025-07-09,2025-07,False,False,False,False,False,True,True,526.0,280
ITEM-11577,ORD-2108,2025-07-09 12:37:00,CUST-0013,CH-MP-B,SKU-FLT-001,Paper Filter V60 100ct,1,165,85,delivered,Double-7 July,165.0,2025-07-09 12:37:00,2025-07-09,2025-07,False,False,False,False,False,True,True,165.0,85
ITEM-11578,ORD-2109,2025-07-09 19:47:00,CUST-0042,CH-MP-B,SKU-GRD-003,Hand Grinder Titanium,1,7231,4200,delivered,Double-7 July,7231.0,2025-07-09 19:47:00,2025-07-09,2025-07,False,False,False,False,False,True,True,7231.0,4200
ITEM-11579,ORD-2110,2025-07-09 13:25:00,CUST-0192,CH-MP-B,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6289,3800,delivered,Double-7 July,6289.0,2025-07-09 13:25:00,2025-07-09,2025-07,False,False,False,False,False,True,True,6289.0,3800
ITEM-11580,ORD-2111,09/07/2025 20:59  ,CUST-0015,CH-MP-B,SKU-CLN-002,Backflush Detergent 500g,1,424,220,delivered,Double-7 July,424.0,2025-07-09 20:59:00,2025-07-09,2025-07,False,False,False,False,False,True,True,424.0,220
ITEM-11581,ORD-2111,2025-07-09 22:44:00,CUST-0015,CH-MP-B,SKU-TMP-002,53mm Tamper Steel,1,1374,720,delivered,Double-7 July,1374.0,2025-07-09 22:44:00,2025-07-09,2025-07,False,False,False,False,False,True,True,1374.0,720
ITEM-11582,ORD-2111,2025-07-09 09:41:00,CUST-0015,CH-MP-B,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,5708,3800,delivered,Double-7 July,5708.0,2025-07-09 09:41:00,2025-07-09,2025-07,False,False,False,False,False,True,True,5708.0,3800
ITEM-11583,ORD-2112,2025-07-09 16:46:00,CUST-0130,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,1,57217,38000,delivered,Double-7 July,57217.0,2025-07-09 16:46:00,2025-07-09,2025-07,False,False,False,False,False,True,True,57217.0,38000
ITEM-11584,ORD-2113,09/07/2025 19:54  ,CUST-0201,CH-MP-B,SKU-CLN-001,Espresso Machine Cleaner 900g,1,฿507,280,delivered,Double-7 July,507.0,2025-07-09 19:54:00,2025-07-09,2025-07,False,False,False,False,False,True,True,507.0,280
ITEM-11585,ORD-2114,2025-07-09 13:28:00,CUST-0055,CH-OWN,SKU-BAG-001,Coffee Storage Vault 1kg,2,1171,680,delivered,Double-7 July,1171.0,2025-07-09 13:28:00,2025-07-09,2025-07,False,False,False,False,False,True,True,2342.0,1360
ITEM-11586,ORD-2114,2025-07-09 12:41:00,CUST-0055,CH-OWN,SKU-ESP-002,Single-Boiler Espresso Machine,1,35190,22000,delivered,Double-7 July,35190.0,2025-07-09 12:41:00,2025-07-09,2025-07,False,False,False,False,False,True,True,35190.0,22000
